M N colnnz rac rar ratio
128 1 512 9.840413350611925e-05 0.0006927703320980072 0.14204438173342254
128 1 4096 0.00061223379150033 0.002588338740170002 0.2365354201900631
128 1 32768 0.004804589170962572 0.01772489247843623 0.2710645030319786
128 1 262144 0.03803959582000971 0.13839203771203756 0.2748683844020093
128 2 1 2.1717266738414765e-05 0.00043786841817200186 0.049597700672451485
128 2 8 2.3634462431073188e-05 0.0004237591251730919 0.05577334156856038
128 2 64 3.8856862485408785e-05 0.0004686614163219929 0.0829103082356416
128 2 512 0.00014224643744528294 0.0008410071227699518 0.16913820774404176
128 2 4096 0.0009432914592325687 0.003843056242913008 0.24545346193465042
128 2 32768 0.007469263765960932 0.027648120746016504 0.2701544829963567
128 2 262144 0.05976265836507082 0.21797766350209713 0.2741687263039034
128 8 1 2.3172479309141636e-05 0.0004218487497419119 0.05493077631098496
128 8 8 2.9108662344515324e-05 0.00043529649823904036 0.06687088561996767
128 8 64 7.813166230916978e-05 0.0005196692906320095 0.15034881552101703
128 8 512 0.00040049116499722004 0.0011319105010479688 0.3538187556581806
128 8 4096 0.0029482321068644525 0.0061472258530557156 0.4796036744605569
128 8 32768 0.02343671675771475 0.04615228343755007 0.5078127237068913
128 8 262144 0.18906533159315586 0.37254529260098934 0.5074962302520684
128 32 1 2.8966745920479298e-05 0.00043255187571048735 0.06696710278483943
128 32 8 4.9571941792964935e-05 0.00046640595979988576 0.10628496645762003
128 32 64 0.0002322741262614727 0.000718291375786066 0.3233703397973869
128 32 512 0.0014438840821385383 0.0027631520852446556 0.5225496236160644
128 32 4096 0.010951654575765133 0.018757245000451804 0.5838626395028343
128 32 32768 0.08867112081497908 0.15235618744045495 0.5819988167506109
128 32 262144 0.7086535431444645 1.2152579613029957 0.5831301383820177
128 128 1 5.319139994680882e-05 0.0004764509163796902 0.11164088076686554
128 128 8 0.00013167151231318713 0.0006088559571653605 0.21626053053041935
128 128 64 0.0008510257918387652 0.0016014607921242714 0.5314059488836531
128 128 512 0.005603568740189076 0.009555664584040642 0.5864132934874938
128 128 4096 0.04295702483505011 0.07446383740752935 0.5768843821458299
128 128 32768 0.3442808371037245 0.5946668330579996 0.5789474340334461
128 128 262144 2.780300499871373 4.75859329290688 0.5842694108815027
128 512 1 0.00015972398333251477 0.0006759740002453327 0.23628716973514632
128 512 8 0.00047243045642971995 0.0011186982486397028 0.4223037418751469
128 512 64 0.003329531643539667 0.004782691672444344 0.6961627199852518
128 512 512 0.02218708358705044 0.03422617092728615 0.6482490733242443
128 512 4096 0.1733586499467492 0.2765775416046381 0.626799446335964
128 512 32768 1.3691004998981953 2.189216250553727 0.6253838557757386
128 512 262144 11.266321999952197 17.50329808332026 0.6436685215735668
512 1 1 2.3146241530776023e-05 0.0004201700817793608 0.055087790717404175
512 1 8 2.7919645607471466e-05 0.000436109833419323 0.06401975710698206
512 1 64 6.514172479510308e-05 0.0005573871675878763 0.11686979640562499
512 1 512 0.00032654691487550737 0.0014988613333553075 0.2178633257184031
512 1 4096 0.0024107491597533228 0.009071211256086826 0.26575824238860035
512 1 32768 0.018906808756291867 0.06924914997071027 0.27302586045155386
512 1 262144 0.1511627919971943 0.5512771680951118 0.27420470272607805
512 2 1 2.4700583145022393e-05 0.00044064962677657605 0.05605492809720773
512 2 8 3.1958166509866714e-05 0.00044096658378839495 0.07247298930297713
512 2 64 9.057352915406227e-05 0.0006198606695979834 0.14611917418926515
512 2 512 0.0005005706660449505 0.002106330003589392 0.23765063650611692
512 2 4096 0.003721557483077049 0.01403607750311494 0.26514227228021126
512 2 32768 0.029535466246306895 0.10881447922438384 0.2714295602647005
512 2 262144 0.23704341612756252 0.8685274999588728 0.27292563118472035
512 8 1 3.0283266864717005e-05 0.00044717550091445446 0.06772121192415291
512 8 8 5.4049412533640864e-05 0.0004810967929661274 0.11234623328168043
512 8 64 0.0002457855008542538 0.0007945256251841783 0.3093487397555975
512 8 512 0.0015266729574650525 0.003235120829194784 0.4719060084828543
512 8 4096 0.01170493582263589 0.023227700032293797 0.5039214302906596
512 8 32768 0.09313025828450919 0.18285750411450863 0.5093050937969128
512 8 262144 0.7520603314042091 1.478667750954628 0.5086067041894158
512 32 1 5.286883767694235e-05 0.00047694379277527334 0.11084919958661275
512 32 8 0.00013482715394347907 0.0006105871666222811 0.22081557116460865
512 32 64 0.0008596449606120587 0.001604836292564869 0.535658973189199
512 32 512 0.0056732000038027764 0.009991810396313668 0.5677849937880948
512 32 4096 0.0437647458165884 0.07369535397738218 0.5938603107873018
512 32 32768 0.35293704085052013 0.6056934576481581 0.5826991135432374
512 32 262144 2.812788374722004 4.806792916730046 0.5851694515343259
512 128 1 0.00015422356240451336 0.0006599519550800323 0.23368907572341488
512 128 8 0.0004932983741164208 0.0011644672490656377 0.42362580357003665
512 128 64 0.0033205854147672653 0.0050825287587940695 0.6533333252707733
512 128 512 0.022190195880830287 0.03683105818927288 0.6024859716708663
512 128 4096 0.17096997518092394 0.29522566497325897 0.5791162336662367
512 128 32768 1.3673819992691278 2.368491707369685 0.577321843692527
512 128 262144 11.059634169563651 18.961380833759904 0.5832715595202043
512 512 1 0.0005292205009609461 0.0013662965409457683 0.38733941359070756
512 512 8 0.0017605712488293647 0.003211827091872692 0.5481525619123051
512 512 64 0.013227918744087219 0.017924239560961723 0.7379905127410312
512 512 512 0.08828122075647116 0.13555022086948157 0.65128053787146
512 512 4096 0.6873842515051365 1.1036227475851774 0.6228434970275785
512 512 32768 5.446627207100391 8.7257692925632 0.6242002308888047
512 512 262144 44.29743483476341 69.99745275080204 0.6328435263561193
